"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34035053904","Census Tract 539.04; Somerset County; New Jersey","250,000+","***",
"1400000US34035053905","Census Tract 539.05; Somerset County; New Jersey","224900","12337",
"1400000US34035054100","Census Tract 541; Somerset County; New Jersey","186587","29809",
"1400000US34035054201","Census Tract 542.01; Somerset County; New Jersey","214784","24405",
"1400000US34035054202","Census Tract 542.02; Somerset County; New Jersey","230563","42109",
"1400000US34035054301","Census Tract 543.01; Somerset County; New Jersey","127009","30217",
"1400000US34035054302","Census Tract 543.02; Somerset County; New Jersey","119068","26145",
"1400000US34037371000","Census Tract 3710; Sussex County; New Jersey","101250","28276",
"1400000US34037371100","Census Tract 3711; Sussex County; New Jersey","111389","16206",
"1400000US34037371200","Census Tract 3712; Sussex County; New Jersey","75500","10038",
"1400000US34037371300","Census Tract 3713; Sussex County; New Jersey","137361","19252",
"1400000US34037371400","Census Tract 3714; Sussex County; New Jersey","130161","25344",
"1400000US34037371502","Census Tract 3715.02; Sussex County; New Jersey","107639","26945",
"1400000US34037371503","Census Tract 3715.03; Sussex County; New Jersey","104444","33170",
"1400000US34037371600","Census Tract 3716; Sussex County; New Jersey","84481","8921",
"1400000US34037371700","Census Tract 3717; Sussex County; New Jersey","131282","14486",
"1400000US34037371801","Census Tract 3718.01; Sussex County; New Jersey","98793","33769",
"1400000US34037371802","Census Tract 3718.02; Sussex County; New Jersey","92750","15527",
"1400000US34037371900","Census Tract 3719; Sussex County; New Jersey","103906","13616",
"1400000US34037372000","Census Tract 3720; Sussex County; New Jersey","122273","26966",
"1400000US34037372100","Census Tract 3721; Sussex County; New Jersey","93566","12373",
"1400000US34037372200","Census Tract 3722; Sussex County; New Jersey","117961","11021",
"1400000US34037372300","Census Tract 3723; Sussex County; New Jersey","117331","17081",
"1400000US34037372400","Census Tract 3724; Sussex County; New Jersey","129038","25455",
"1400000US34037372500","Census Tract 3725; Sussex County; New Jersey","108194","21074",
"1400000US34037372600","Census Tract 3726; Sussex County; New Jersey","130747","29629",
"1400000US34037372700","Census Tract 3727; Sussex County; New Jersey","86975","15816",
"1400000US34037372800","Census Tract 3728; Sussex County; New Jersey","98810","8936",
"1400000US34037372900","Census Tract 3729; Sussex County; New Jersey","88864","27370",
"1400000US34037373000","Census Tract 3730; Sussex County; New Jersey","105551","7826",
"1400000US34037373100","Census Tract 3731; Sussex County; New Jersey","200040","23845",
"1400000US34037373200","Census Tract 3732; Sussex County; New Jersey","211065","40128",
"1400000US34037373300","Census Tract 3733; Sussex County; New Jersey","150132","49314",
"1400000US34037373400","Census Tract 3734; Sussex County; New Jersey","131289","15236",
"1400000US34037373500","Census Tract 3735; Sussex County; New Jersey","143500","19975",
"1400000US34037373600","Census Tract 3736; Sussex County; New Jersey","130242","33024",
"1400000US34037373700","Census Tract 3737; Sussex County; New Jersey","64619","26653",
"1400000US34037373800","Census Tract 3738; Sussex County; New Jersey","77442","25211",
"1400000US34037373900","Census Tract 3739; Sussex County; New Jersey","123134","21471",
"1400000US34037374000","Census Tract 3740; Sussex County; New Jersey","142903","21029",
"1400000US34037374100","Census Tract 3741; Sussex County; New Jersey","141875","35711",
"1400000US34037374200","Census Tract 3742; Sussex County; New Jersey","133807","18285",
"1400000US34037374300","Census Tract 3743; Sussex County; New Jersey","117813","15270",
"1400000US34037374400","Census Tract 3744; Sussex County; New Jersey","188824","33626",
"1400000US34037374500","Census Tract 3745; Sussex County; New Jersey","125938","22442",
"1400000US34037374600","Census Tract 3746; Sussex County; New Jersey","139205","19628",
"1400000US34037374700","Census Tract 3747; Sussex County; New Jersey","116699","16941",
"1400000US34037374800","Census Tract 3748; Sussex County; New Jersey","113447","21226",
"1400000US34037374900","Census Tract 3749; Sussex County; New Jersey","107596","26186",
"1400000US34039030200","Census Tract 302; Union County; New Jersey","73277","17384",
"1400000US34039030400","Census Tract 304; Union County; New Jersey","60231","18115",
"1400000US34039030500","Census Tract 305; Union County; New Jersey","54786","38075",
"1400000US34039030600","Census Tract 306; Union County; New Jersey","73605","19686",
"1400000US34039030701","Census Tract 307.01; Union County; New Jersey","70000","23144",
"1400000US34039030703","Census Tract 307.03; Union County; New Jersey","70761","13981",
"1400000US34039030704","Census Tract 307.04; Union County; New Jersey","89741","18792",
"1400000US34039030802","Census Tract 308.02; Union County; New Jersey","108400","7968",
"1400000US34039030900","Census Tract 309; Union County; New Jersey","87379","11495",
"1400000US34039031000","Census Tract 310; Union County; New Jersey","51076","19578",
"1400000US34039031100","Census Tract 311; Union County; New Jersey","61698","12781",
"1400000US34039031200","Census Tract 312; Union County; New Jersey","68889","7106",
"1400000US34039031301","Census Tract 313.01; Union County; New Jersey","75809","32400",
"1400000US34039031302","Census Tract 313.02; Union County; New Jersey","62154","26886",
"1400000US34039031400","Census Tract 314; Union County; New Jersey","51389","7719",
"1400000US34039031500","Census Tract 315; Union County; New Jersey","69068","12918",
"1400000US34039031601","Census Tract 316.01; Union County; New Jersey","59653","16230",
"1400000US34039031602","Census Tract 316.02; Union County; New Jersey","62607","10870",
"1400000US34039031700","Census Tract 317; Union County; New Jersey","55357","11492",
"1400000US34039031801","Census Tract 318.01; Union County; New Jersey","75747","6843",
"1400000US34039031802","Census Tract 318.02; Union County; New Jersey","43711","3760",
"1400000US34039031903","Census Tract 319.03; Union County; New Jersey","60977","14568",
"1400000US34039031904","Census Tract 319.04; Union County; New Jersey","38750","9130",
"1400000US34039032002","Census Tract 320.02; Union County; New Jersey","81532","27067",
"1400000US34039032003","Census Tract 320.03; Union County; New Jersey","68729","28436",
"1400000US34039032004","Census Tract 320.04; Union County; New Jersey","65951","27937",
"1400000US34039032101","Census Tract 321.01; Union County; New Jersey","131607","51149",
"1400000US34039032102","Census Tract 321.02; Union County; New Jersey","140682","13775",
"1400000US34039032200","Census Tract 322; Union County; New Jersey","102854","14689",
"1400000US34039032300","Census Tract 323; Union County; New Jersey","80446","10687",
"1400000US34039032401","Census Tract 324.01; Union County; New Jersey","111250","48286",
"1400000US34039032402","Census Tract 324.02; Union County; New Jersey","99682","30607",
"1400000US34039032500","Census Tract 325; Union County; New Jersey","101722","13371",
"1400000US34039032600","Census Tract 326; Union County; New Jersey","107917","10818",
"1400000US34039032701","Census Tract 327.01; Union County; New Jersey","136648","21902",
"1400000US34039032702","Census Tract 327.02; Union County; New Jersey","98973","6423",
"1400000US34039032800","Census Tract 328; Union County; New Jersey","109018","30528",
"1400000US34039032901","Census Tract 329.01; Union County; New Jersey","126119","5173",
"1400000US34039032902","Census Tract 329.02; Union County; New Jersey","113468","19129",
"1400000US34039033000","Census Tract 330; Union County; New Jersey","149152","32949",
"1400000US34039033100","Census Tract 331; Union County; New Jersey","119970","39346",
"1400000US34039033200","Census Tract 332; Union County; New Jersey","130909","7846",
"1400000US34039033300","Census Tract 333; Union County; New Jersey","127086","15001",
"1400000US34039033400","Census Tract 334; Union County; New Jersey","148650","45976",
"1400000US34039033501","Census Tract 335.01; Union County; New Jersey","93750","44563",
"1400000US34039033502","Census Tract 335.02; Union County; New Jersey","110518","32892",
"1400000US34039033600","Census Tract 336; Union County; New Jersey","118611","32324",
"1400000US34039033700","Census Tract 337; Union County; New Jersey","126589","24040",
"1400000US34039033800","Census Tract 338; Union County; New Jersey","105742","22938",
"1400000US34039033900","Census Tract 339; Union County; New Jersey","81892","26643",
"1400000US34039034000","Census Tract 340; Union County; New Jersey","73171","13252",
"1400000US34039034100","Census Tract 341; Union County; New Jersey","95197","29374",
"1400000US34039034200","Census Tract 342; Union County; New Jersey","120833","36920",
"1400000US34039034300","Census Tract 343; Union County; New Jersey","104850","14409",
"1400000US34039034400","Census Tract 344; Union County; New Jersey","95388","22117",
"1400000US34039034500","Census Tract 345; Union County; New Jersey","66006","22889",
"1400000US34039034600","Census Tract 346; Union County; New Jersey","97829","14157",
"1400000US34039034700","Census Tract 347; Union County; New Jersey","89728","10193",
"1400000US34039034800","Census Tract 348; Union County; New Jersey","132656","29563",
"1400000US34039034900","Census Tract 349; Union County; New Jersey","82007","26483",
"1400000US34039035000","Census Tract 350; Union County; New Jersey","94690","8037",
"1400000US34039035100","Census Tract 351; Union County; New Jersey","87778","27123",
"1400000US34039035200","Census Tract 352; Union County; New Jersey","75972","22020",
"1400000US34039035300","Census Tract 353; Union County; New Jersey","74607","37110",
"1400000US34039035400","Census Tract 354; Union County; New Jersey","118954","31953",
"1400000US34039035500","Census Tract 355; Union County; New Jersey","72759","17801",
"1400000US34039035600","Census Tract 356; Union County; New Jersey","129198","12413",
"1400000US34039035700","Census Tract 357; Union County; New Jersey","97235","21411",
"1400000US34039035800","Census Tract 358; Union County; New Jersey","92500","39297",
"1400000US34039035900","Census Tract 359; Union County; New Jersey","92045","25854",
"1400000US34039036000","Census Tract 360; Union County; New Jersey","91250","16085",
"1400000US34039036100","Census Tract 361; Union County; New Jersey","64052","8690",
"1400000US34039036200","Census Tract 362; Union County; New Jersey","138654","16278",
"1400000US34039036301","Census Tract 363.01; Union County; New Jersey","94459","18772",
"1400000US34039036302","Census Tract 363.02; Union County; New Jersey","149895","21137",
"1400000US34039036400","Census Tract 364; Union County; New Jersey","250,000+","***",
"1400000US34039036500","Census Tract 365; Union County; New Jersey","250,000+","***",
"1400000US34039036600","Census Tract 366; Union County; New Jersey","141726","58358",
"1400000US34039036700","Census Tract 367; Union County; New Jersey","196375","40292",
"1400000US34039036800","Census Tract 368; Union County; New Jersey","250,000+","***",
"1400000US34039036900","Census Tract 369; Union County; New Jersey","110670","25596",
"1400000US34039037000","Census Tract 370; Union County; New Jersey","138421","52478",
"1400000US34039037100","Census Tract 371; Union County; New Jersey","242361","23180",
"1400000US34039037200","Census Tract 372; Union County; New Jersey","101109","27149",
"1400000US34039037300","Census Tract 373; Union County; New Jersey","165972","35795",
"1400000US34039037400","Census Tract 374; Union County; New Jersey","163056","26491",
"1400000US34039037500","Census Tract 375; Union County; New Jersey","127237","60987",
"1400000US34039037601","Census Tract 376.01; Union County; New Jersey","149405","28493",
"1400000US34039037602","Census Tract 376.02; Union County; New Jersey","178548","27583",
"1400000US34039037700","Census Tract 377; Union County; New Jersey","250,000+","***",
"1400000US34039037800","Census Tract 378; Union County; New Jersey","175491","29401",
"1400000US34039037900","Census Tract 379; Union County; New Jersey","250,000+","***",
"1400000US34039038000","Census Tract 380; Union County; New Jersey","110744","17122",
"1400000US34039038101","Census Tract 381.01; Union County; New Jersey","164643","26581",
"1400000US34039038103","Census Tract 381.03; Union County; New Jersey","153563","28073",
"1400000US34039038104","Census Tract 381.04; Union County; New Jersey","161789","21033",
"1400000US34039038201","Census Tract 382.01; Union County; New Jersey","231033","51176",
"1400000US34039038202","Census Tract 382.02; Union County; New Jersey","165750","29779",
"1400000US34039038300","Census Tract 383; Union County; New Jersey","211538","63184",
"1400000US34039038400","Census Tract 384; Union County; New Jersey","172256","20362",
"1400000US34039038500","Census Tract 385; Union County; New Jersey","185504","22791",
"1400000US34039038601","Census Tract 386.01; Union County; New Jersey","144716","28245",
"1400000US34039038602","Census Tract 386.02; Union County; New Jersey","250,000+","***",
"1400000US34039038701","Census Tract 387.01; Union County; New Jersey","167054","61763",
